1301788740	0.953166667
1301788680	0.914883333
1301788620	0.920816667
1301788560	0.991766667
1301788500	1.01535
1301788440	0.945983333
1301788380	0.940483333
1301788320	0.941883333
1301788260	0.9447
1301788200	0.95175
1301788140	0.883683333
1301788080	0.774833333
1301788020	0.780866667
1301787960	0.777733333
1301787900	0.773766667
1301787840	0.773433333
1301787780	0.7971
1301787720	0.959333333
1301787660	1.258766667
1301787600	1.116516667
1301787540	0.891033333
1301787480	0.9833
1301787420	0.980416667
1301787360	0.955766667
1301787300	0.8979
1301787240	1.038416667
1301787180	1.058883333
1301787120	1.060433333
1301787060	1.060433333
1301787000	1.063166667
1301786940	1.068266667
1301786880	1.077416667
1301786820	1.0733
1301786760	0.907483333
1301786700	0.90635
1301786640	0.904616667
1301786580	0.907166667
1301786520	0.885483333
1301786460	0.771566667
1301786400	0.770916667
1301786340	0.773883333
1301786280	0.771433333
1301786220	0.770683333
1301786160	0.8549
1301786100	0.94085
1301786040	0.936616667
1301785980	0.9374
1301785920	1.051483333
1301785860	1.106216667
1301785800	1.096
1301785740	1.097383333
1301785680	1.097783333
1301785620	1.094716667
1301785560	1.09705
1301785500	1.122416667
1301785440	0.941333333
1301785380	0.93725
1301785320	0.942966667
1301785260	0.946733333
1301785200	1.05345
1301785140	1.0789
1301785080	1.739066667
1301785020	1.062966667
1301784960	1.060383333
1301784900	1.063
1301784840	1.06435
1301784780	1.067116667
1301784720	1.0663
1301784660	1.0671
1301784600	1.1723
1301784540	1.228116667
1301784480	1.2357
1301784420	1.335583333
1301784360	1.44135
1301784300	1.442316667
1301784240	1.434183333
1301784180	1.213216667
1301784120	1.5632
1301784060	2.4581
1301784000	2.236566667
1301783940	1.2991
1301783880	1.970766667
1301783820	2.384616667
1301783760	2.26965
1301783700	1.613216667
1301783640	2.259483333
1301783580	2.26445
1301783520	2.210433333
1301783460	1.171433333
1301783400	1.1776
1301783340	1.174483333
1301783280	1.289366667
1301783220	1.425583333
1301783160	1.427183333
1301783100	1.429783333
1301783040	1.426533333
1301782980	1.427516667
1301782920	1.421583333
1301782860	1.429666667
1301782800	1.2167
1301782740	1.06315
1301782680	0.925116667
1301782620	0.930283333
1301782560	0.9228
1301782500	0.930066667
1301782440	0.936766667
1301782380	0.986166667
1301782320	1.07975
1301782260	1.0111
1301782200	1.261916667
1301782140	1.200283333
1301782080	1.20475
1301782020	1.2052
1301781960	1.311033333
1301781900	1.326783333
1301781840	1.321283333
1301781780	1.3165
1301781720	1.319233333
1301781660	1.319533333
1301781600	1.318916667
1301781540	1.3338
