1301788740	1.980266667
1301788680	2.022866667
1301788620	2.048783333
1301788560	1.358933333
1301788500	1.383816667
1301788440	1.422483333
1301788380	1.421883333
1301788320	1.532416667
1301788260	2.1076
1301788200	1.885716667
1301788140	1.8461
1301788080	1.81875
1301788020	1.811433333
1301787960	1.906466667
1301787900	1.776633333
1301787840	1.62965
1301787780	1.205333333
1301787720	1.173433333
1301787660	1.130916667
1301787600	1.158533333
1301787540	1.076033333
1301787480	1.087316667
1301787420	1.1395
1301787360	1.15275
1301787300	1.287966667
1301787240	1.212583333
1301787180	1.157566667
1301787120	1.103316667
1301787060	1.012266667
1301787000	1.328133333
1301786940	1.220183333
1301786880	0.941916667
1301786820	0.97365
1301786760	1.11675
1301786700	1.13295
1301786640	1.352816667
1301786580	1.51285
1301786520	1.609133333
1301786460	1.53705
1301786400	1.5889
1301786340	1.62365
1301786280	1.613033333
1301786220	1.612116667
1301786160	1.5853
1301786100	1.578816667
1301786040	1.57465
1301785980	1.433083333
1301785920	1.248316667
1301785860	0.983233333
1301785800	0.96375
1301785740	0.929316667
1301785680	0.97935
1301785620	1.000083333
1301785560	1.013
1301785500	1.006716667
1301785440	1.009466667
1301785380	1.059333333
1301785320	1.005166667
1301785260	1.082566667
1301785200	0.964366667
1301785140	0.941883333
1301785080	0.996683333
1301785020	1.060816667
1301784960	0.963083333
1301784900	0.9632
1301784840	0.9665
1301784780	0.978866667
1301784720	0.988983333
1301784660	0.964916667
1301784600	1.062433333
1301784540	1.060766667
1301784480	0.973633333
1301784420	0.980383333
1301784360	0.994016667
1301784300	0.93905
1301784240	0.881683333
1301784180	0.881433333
1301784120	0.88035
1301784060	0.880016667
1301784000	0.912816667
1301783940	1.016333333
1301783880	0.971466667
1301783820	0.884583333
1301783760	0.884616667
1301783700	0.893583333
1301783640	0.836466667
1301783580	0.804316667
1301783520	0.818383333
1301783460	0.8192
1301783400	0.8199
1301783340	0.830033333
1301783280	0.936183333
1301783220	0.92115
1301783160	0.82325
1301783100	0.825466667
1301783040	0.868866667
1301782980	0.872083333
1301782920	0.88155
1301782860	0.988216667
1301782800	0.988683333
1301782740	0.9895
1301782680	0.989933333
1301782620	1.103283333
1301782560	1.026183333
1301782500	0.934666667
1301782440	0.9344
1301782380	0.93745
1301782320	1.081766667
1301782260	1.2221
1301782200	1.21915
1301782140	1.2206
1301782080	1.22315
1301782020	1.230166667
1301781960	1.303616667
1301781900	1.235866667
1301781840	1.1042
1301781780	1.104083333
1301781720	1.102733333
1301781660	1.110133333
1301781600	1.125583333
1301781540	1.105533333
1301781480	1.086833333
1301781420	1.0793
1301781360	1.111716667
1301781300	1.16535
1301781240	1.230316667
1301781180	1.0798
1301781120	1.2673
1301781060	1.265766667
1301781000	1.25375
1301780940	1.238383333
1301780880	1.234766667
1301780820	1.249366667
1301780760	1.230383333
1301780700	1.22995
1301780640	1.258233333
1301780580	1.477083333
1301780520	1.286333333
1301780460	1.30365
1301780400	1.2527
1301780340	1.305716667
1301780280	1.31155
1301780220	1.3156
1301780160	1.3172
1301780100	1.319366667
1301780040	1.261183333
1301779980	1.2548
1301779920	1.387733333
1301779860	1.36705
1301779800	1.2862
1301779740	1.279033333
1301779680	1.085783333
1301779620	1.0781
1301779560	1.07465
1301779500	1.067883333
1301779440	1.057
1301779380	1.077583333
1301779320	1.083616667
1301779260	1.171866667
1301779200	1.1527
1301779140	1.074533333
1301779080	1.082733333
1301779020	1.083233333
1301778960	1.081966667
1301778900	1.0835
1301778840	1.06
1301778780	1.071683333
1301778720	1.116783333
1301778660	1.134583333
1301778600	1.2255
1301778540	1.1448
1301778480	1.087083333
1301778420	1.0887
1301778360	1.0703
1301778300	1.061366667
1301778240	1.026316667
1301778180	1.025616667
1301778120	1.034083333
1301778060	1.027233333
1301778000	1.04685
1301777940	1.2005
1301777880	1.122183333
1301777820	1.080316667
1301777760	1.078833333
1301777700	1.081733333
1301777640	1.079933333
1301777580	1.0814
1301777520	1.0801
1301777460	1.080683333
1301777400	1.08305
1301777340	1.0703
1301777280	1.201916667
1301777220	1.245633333
1301777160	1.268616667
1301777100	1.2828
1301777040	1.2867
1301776980	1.290566667
1301776920	1.285833333
1301776860	1.23745
1301776800	1.3561
1301776740	1.409416667
1301776680	1.41515
1301776620	1.539316667
1301776560	1.504116667
1301776500	1.33595
1301776440	1.298416667
1301776380	1.32665
1301776320	1.316766667
1301776260	1.277583333
1301776200	1.275383333
1301776140	1.273516667
1301776080	1.271833333
1301776020	1.284183333
1301775960	1.398333333
1301775900	1.407933333
1301775840	1.191416667
1301775780	1.130916667
1301775720	1.128033333
1301775660	1.280433333
1301775600	1.281966667
1301775540	1.2024
1301775480	1.197966667
1301775420	1.199216667
1301775360	1.196833333
1301775300	1.266516667
1301775240	1.213983333
1301775180	1.19625
1301775120	1.1922
1301775060	1.2013
1301775000	1.20285
1301774940	1.2433
1301774880	1.260083333
1301774820	1.267433333
1301774760	1.278233333
1301774700	1.315133333
1301774640	1.3891
1301774580	1.43825
1301774520	1.32085
1301774460	1.329983333
1301774400	1.340116667
1301774340	1.372433333
1301774280	2.998816667
1301774220	4.679383333
1301774160	1.241966667
1301774100	1.287083333
1301774040	1.2948
1301773980	1.243
1301773920	1.4035
1301773860	1.260516667
1301773800	1.202466667
1301773740	1.20945
1301773680	1.2073
1301773620	1.874766667
1301773560	2.40675
1301773500	2.425866667
1301773440	2.293183333
1301773380	1.129183333
1301773320	0.908916667
1301773260	1.1715
1301773200	2.30585
1301773140	2.187166667
1301773080	1.08935
